pers_id;polca_id;id_nl_pdc_num;id_nl_pdc_code;id_nl_pdc_bio_id;id_nl_pdc_slug;id_de_manow;id_de_parliament;id_ch_parliament;id_ie_parliament;id_uk_scotparl;id_no_storting;id_ca_parlinfo;id_us_bioguide;id_us_icpsr;wikidata_id;last_name;first_name;other_name;gender;birth_date;death_date;birth_place_raw;citizenship_canton;hometown_raw;title_raw;military_raw;initials;twitter_screen_name;twitter_id;;;;PolCa-PartyWhenEnteredParliament;PolCa-nonpoliticalprepar;PolCa-politicalprepar;ohmura-career-type;ohmura-mandate
DE_Jungkuntz_Friedrich_1943;;;;;;122539;;;;;;;;;;Jungkuntz;Friedrich;NA;m;01jan1943;NA;NA;;;NA;;;;;;;;;;;;
DE_Jungkunz_Herbert_1934;;;;;;80773;;;;;;;;;;Jungkunz;Herbert-Heinrich-Wolfgang;NA;m;10mar1934;NA;NA;;;Dr;;;;;;;;;;;;
DE_Junglas_Johann_1898;;;;;;4445;11001045;;;;;;;;;Junglas;Johann;NA;m;12feb1898;08nov1963;Wirfus/Krs Cochem-Zell;;;NA;;;;;;;;;;;;
DE_Jungmann_Edgar_1930;;;;;;4446;;;;;;;;;;Jungmann;Edgar;NA;m;10may1930;NA;Huelzweiler;;;NA;;;;;;;;;;;;
DE_Jungmann_Erich_1907;;;;;;4447;;;;;;;;;;Jungmann;Erich;NA;m;31jul1907;29mar1986;Reichenberg/Bez Dresden;;;NA;;;;;;;;;;;;
DE_Jungmann_Gerhard_1910;;;;;;4448;11001046;;;;;;;;;Jungmann;Gerhard;NA;m;04apr1910;26jan1981;Elberfeld;;;Dr;;;;;;;;;;;;
DE_Jungmann_Horst_1940;;;;;;81426;11001047;;;;;;;;;Jungmann;Horst-Werner;NA;m;24sep1940;NC;NA;;;NA;;;;;;;;;;;;
DE_Jungmann_Hugo_1909;;;;;;4449;;;;;;;;;;Jungmann;Hugo;NA;m;02sep1909;NA;Edersleben;;;NA;;;;;;;;;;;;
DE_Jungmann_Joerg_1952;;;;;;173213;;;;;;;;;;Jungmann;Joerg;NA;m;01jan1952;NA;NA;;;NA;;;;;;;;;;;;
DE_Jungmann_Karl_1901;;;;;;4450;;;;;;;;;;Jungmann;Karl;NA;m;20feb1901;NA;NA;;;NA;;;;;;;;;;;;
DE_Jungmann_Manuela_1986;;;;;;;;;;;;;;;;Jungmann;Manuela;NA;f;1986;;Karlsruhe;;;NA;;;;;;;;;;;;
DE_Jungnickel_Rudolf_1922;;;;;;4451;;;;;;;;;;Jungnickel;Rudolf;NA;m;03feb1922;NA;Frankfurt/M;;;NA;;;;;;;;;;;;
DE_Jungwirth_Fritz_1904;;;;;;71628;;;;;;;;;;Jungwirth;Fritz;NA;m;21dec1904;NA;NA;;;NA;;;;;;;;;;;;
DE_Junius_Harald_1972;;;;;;142893;;;;;;;;;;Junius;Harald;NA;m;01jan1972;NA;NA;;;Dr;;;;;;;;;;;;
DE_Junk_Horst_1934;;;;;;111101;;;;;;;;;;Junk;Horst-Peter-Hermann-Anton;NA;m;01jan1934;NA;NA;;;NA;;;;;;;;;;;;
DE_Junker_Franziska_1963;;;;;;171679;;;;;;;;;;Junker;Franziska;NA;f;1963;NA;NA;;;NA;;;;;;;;;;;;
DE_Junker_Gottfried_1956;;;;;;100576;;;;;;;;;;Junker;Gottfried-Adolf;NA;m;01jan1956;NA;NA;;;NA;;;;;;;;;;;;
DE_Junker_Heinrich_1923;;;;;;4452;11001048;;;;;;;;;Junker;Heinrich;NA;m;15apr1923;30dec2012;Liemke/Krs Wiedenbrueck;;;NA;;;;;;;;;;;;
DE_Junker_Peter_1955;;;;;;111392;;;;;;;;;;Junker;Peter-Engelbert;NA;m;01jan1955;NA;NA;;;NA;;;;;;;;;;;;
DE_Junker_Wolfgang_1912;;;;;;4453;;;;;;;;;;Junker;Wolfgang;NA;m;27nov1912;NA;NA;;;NA;;;;;;;;;;;;
DE_Junkereit_Luzian_1969;;;;;;172661;;;;;;;;;;Junkereit;Luzian-Bernd;NA;m;01jan1969;NA;NA;;;NA;;;;;;;;;;;;
DE_Juratovic_Josip_1959;;;;;;161545;11003782;;;;;;;;;Juratovic;Josip;NA;m;15jan1959;NC;Koprivnica;;;NA;;;josip_juratovic;738731811380076544;;;;;;;;
DE_Jurczyk_Erich_1925;;;;;;4454;;;;;;;;;;Jurczyk;Erich;NA;m;12dec1925;NA;Hindenburg/Oberschlesien;;;NA;;;;;;;;;;;;
DE_Juresa_Ivica_1961;;;;;;;;;;;;;;;;Juresa;Ivica;;;1961;;;;;NA;;;;;;;;;;;;
DE_Jurgeit_Martin_1968;;;;;;122048;;;;;;;;;;Jurgeit;Martin;NA;m;01jan1968;NA;NA;;;NA;;;;;;;;;;;;
DE_Jurk_Thomas_1962;;;;;;200176;11004318;;;;;;;;;Jurk;Thomas-Edmund;NA;m;19jun1962;NC;Gorlitz;;;NA;;;thomas_jurk;1959248485;;;;;;;;
DE_Jurk_Viktor_1948;;;;;;90425;;;;;;;;;;Jurk;Viktor;NA;m;01jan1948;NA;NA;;;NA;;;;;;;;;;;;
DE_Jurkewitz_Rolf_1946;;;;;;151473;;;;;;;;;;Jurkewitz;Rolf;NA;m;01jan1946;NA;NA;;;NA;;;;;;;;;;;;
DE_Jurkscheit_Walter_1920;;;;;;4455;;;;;;;;;;Jurkscheit;Walter;NA;m;21mar1920;NA;Aachen;;;NA;;;;;;;;;;;;
DE_Jurzek_Wilhelm_1910;;;;;;4456;;;;;;;;;;Jurzek;Wilhelm;NA;m;24jul1910;NA;NA;;;NA;;;;;;;;;;;;
DE_Just_Berthold_1955;;;;;;121305;;;;;;;;;;Just;Berthold;NA;m;01jan1955;NA;NA;;;NA;;;;;;;;;;;;
DE_Just_Dirk_1973;;;;;;172912;;;;;;;;;;Just;Dirk;NA;m;01jan1973;NA;NA;;;NA;;;;;;;;;;;;
DE_Just_Gerhardt_1947;;;;;;100856;;;;;;;;;;Just;Gerhardt-Karl;NA;m;01jan1947;NA;NA;;;NA;;;;;;;;;;;;
DE_Just_Karin_1950;;;;;;91399;;;;;;;;;;Just;Karin;NA;f;01jan1950;NA;NA;;;NA;;;;;;;;;;;;
DE_Just_Norbert_1961;;;;;;163411;;;;;;;;;;Just;Norbert;NA;m;01jan1955;NA;NA;;;NA;;;;;;;;;;;;
DE_Just_Wolfgang_1948;;;;;;141646;;;;;;;;;;Just;Wolfgang;NA;m;01jan1948;NA;NA;;;NA;;;;;;;;;;;;
DE_Justi_Karl_1906;;;;;;4457;;;;;;;;;;Justi;Karl;NA;m;08mar1906;17jan1983;Luetzelwig;;;NA;;;;;;;;;;;;
DE_Jutrowska_Norman_1975;;;;;;;;;;;;;;;;Jutrowska;Norman;NA;m;1975;;Schonebeck;;;NA;;;;;;;;;;;;
DE_Jutt_Fabian_1982;;;;;;;;;;;;;;;;Jutt;Fabian;;m;1982;;;;;NA;;;;;;;;;;;;
DE_Jutzi_Alfred_1912;;;;;;4458;;;;;;;;;;Jutzi;Alfred;NA;m;13oct1912;NA;Muenchen;;;NA;;;;;;;;;;;;
DE_Jutzi_Herbert_1936;;;;;;70183;;;;;;;;;;Jutzi;Herbert;NA;m;22jun1936;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaaserer_Leo_1926;;;;;;4459;;;;;;;;;;Kaaserer;Leo;NA;m;24mar1926;NA;Wien;;;NA;;;;;;;;;;;;
DE_Kaatz_Emil_1890;;;;;;4460;;;;;;;;;;Kaatz;Emil;NA;m;20jul1890;NA;Romanshof;;;NA;;;;;;;;;;;;
DE_Kabermann_Winfried_1944;;;;;;4461;;;;;;;;;;Kabermann;Winfried;NA;m;03jun1944;NA;Reyershausen;;;NA;;;;;;;;;;;;
DE_Kabis_Armin_1966;;;;;;;;;;;;;;;;Kabis;Armin;NA;m;1966;;Radolfzell am Bodensee;;;NA;;;;;;;;;;;;
DE_Kabisch_Jens_1984;;;;;;172715;;;;;;;;;;Kabisch;Jens;NA;m;01jan1984;NA;NA;;;NA;;;;;;;;;;;;
DE_Kabitschke_Ursula_1930;;;;;;142340;;;;;;;;;;Kabitschke;Ursula;NA;f;01jan1930;NA;NA;;;NA;;;;;;;;;;;;
DE_Kabus_Thilo_1966;;;;;;122986;;;;;;;;;;Kabus;Thilo-Martin;NA;m;01jan1966;NA;NA;;;NA;;;;;;;;;;;;
DE_Kachel_Bianka_1944;;;;;;136577;;;;;;;;;;Kachel;Bianka;NA;f;01jan1944;NA;NA;;;NA;;;;;;;;;;;;
DE_Kachel_Gunther_1951;;;;;;;;;;;;;;;;Kachel;Guenther;NA;m;1951;;Sennfeld;;;NA;;;;;;;;;;;;
DE_Kachel_Jean_1910;;;;;;4462;;;;;;;;;;Kachel;Jean;NA;m;22jul1910;NA;Honnef;;;NA;;;;;;;;;;;;
DE_Kachel_Thomas_1970;;;;;;;;;;;;;;;;Kachel;Thomas;;m;1970;;;;;NA;;;;;;;;;;;;
DE_Kachold_Berthold_1925;;;;;;4463;;;;;;;;;;Kachold;Berthold;NA;m;13feb1925;NA;Hamburg;;;NA;;;;;;;;;;;;
DE_Kachru_Asha_1942;;;;;;110600;;;;;;;;;;Kachru;Asha-Purna;NA;f;01jan1942;NA;NA;;;NA;;;;;;;;;;;;
DE_Kacza_Thomas_1951;;;;;;133542;;;;;;;;;;Kacza;Thomas-Stephan;NA;m;01jan1951;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaczenski_Gerd_1954;;;;;;144741;;;;;;;;;;Kaczenski;Gerd-Roland;NA;m;01jan1954;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaczinski_Ruth_1914;;;;;;120997;;;;;;;;;;Kaczinski;Ruth;NA;f;01jan1914;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaczmarek_Anna_1980;;;;;;;;;;;;;;;;Kaczmarek;Anna-Magdalena;NA;f;1980;;Danzig, Polen;;;NA;;;;;;;;;;;;
DE_Kaczmarek_Oliver_1970;;;;;;152082;11004063;;;;;;;;;Kaczmarek;Oliver;NA;m;08aug1970;NC;Kamen;;;NA;;;KaczmarekOliver;231440493;;;;;;;;
DE_Kadau_Rolf_1942;;;;;;144391;;;;;;;;;;Kadau;Rolf-Dieter;NA;m;01jan1942;NA;NA;;;NA;;;;;;;;;;;;
DE_Kade_Gerda_1916;;;;;;4464;;;;;;;;;;Kade;Gerda;NA;f;03dec1916;NA;Berlin;;;NA;;;;;;;;;;;;
DE_Kader_Sabine_1967;;;;;;;;;;;;;;;;Kader;Sabine;NA;f;1967;;Bonn;;;NA;;;;;;;;;;;;
DE_Kadereit_Hans_1937;;;;;;4465;;;;;;;;;;Kadereit;Hans;NA;m;06may1937;NA;NA;;;NA;;;;;;;;;;;;
DE_Kadner_Daniel_1969;;;;;;120718;;;;;;;;;;Kadner;Daniel;NA;m;01jan1969;NA;NA;;;NA;;;;;;;;;;;;
DE_Kador_Tobias_1968;;;;;;;;;;;;;;;;Kador;Tobias;NA;m;1968;;Koln;;;Dr.;;;;;;;;;;;;
DE_Kadow_Reinhard_1945;;;;;;133435;;;;;;;;;;Kadow;Reinhard;NA;m;01jan1945;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaebel_Ronald_1944;;;;;;122360;;;;;;;;;;Kaebel;Ronald;NA;m;01jan1944;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaebelmann_Bernd_1955;;;;;;122590;;;;;;;;;;Kaebelmann;Bernd;NA;m;01jan1955;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaecks_Walter_1921;;;;;;4466;;;;;;;;;;Kaecks;Walter;NA;m;28nov1921;NA;Tastungen/Thueringen;;;NA;;;;;;;;;;;;
DE_Kaeding_Walter_1913;;;;;;4467;;;;;;;;;;Kaeding;Walter;NA;m;22nov1913;11nov1998;Bremerhaven;;;NA;;;;;;;;;;;;
DE_Kaefer_Alexander_1974;;;;;;151527;;;;;;;;;;Kaefer;Alexander;NA;m;01jan1974;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaefer_Andreas_1973;;;;;;;;;;;;;;;;Kaefer;Andreas;NA;m;1973;;Berlin;;;NA;;;;;;;;;;;;
DE_Kaehler_Hans_9999;;;;;;11137;;;;;;;;;;Kaehler;Hans;NA;m;NA;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaehler_Peter_1949;;;;;;71614;;;;;;;;;;Kaehler;Peter-Herbert;NA;m;11may1949;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaehne_Arne_1977;;;;;;172343;;;;;;;;;;Kaehne;Arne;NA;m;01jan1977;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaehne_Bernd_1941;;;;;;152607;;;;;;;;;;Kaehne;Bernd;NA;m;01jan1941;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaehne_Bodo_9999;;;;;;11138;;;;;;;;;;Kaehne;Bodo-Konrad;von;m;NA;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaelber_Ralf_1961;;;;;;122666;;;;;;;;;;Kaelber;Ralf;NA;m;01jan1961;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaelberer_Boris_1975;;;;;;143870;;;;;;;;;;Kaelberer;Boris;NA;m;01jan1975;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaempf_Adolf_1924;;;;;;4468;;;;;;;;;;Kaempf;Adolf;NA;m;26sep1924;NA;Abertham/AeSR;;;NA;;;;;;;;;;;;
DE_Kaempfe_Gernot_1951;;;;;;142169;;;;;;;;;;Kaempfe;Gernot-Friedrich;NA;m;01jan1951;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaempfer_Jens_1972;;;;;;;;;;;;;;;;Kaempfer;Jens-Klaus;;m;1972;;;;;NA;;;;;;;;;;;;
DE_Kaenders_Gabriele_1951;;;;;;173160;;;;;;;;;;Kaenders;Gabriele;NA;f;1951;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaeppler_Lars_1975;;;;;;143140;;;;;;;;;;Kaeppler;Lars;NA;m;01jan1975;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaercher_Andreas_1966;;;;;;153325;;;;;;;;;;Kaercher;Andreas;NA;m;01jan1966;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaercher_Rudolf_1905;;;;;;4469;;;;;;;;;;Kaercher;Rudolf;NA;m;28aug1905;NA;Waiblingen;;;NA;;;;;;;;;;;;
DE_Kaercher_Werner_1925;;;;;;4470;;;;;;;;;;Kaercher;Werner;NA;m;25feb1925;NA;Hillesheim;;;NA;;;;;;;;;;;;
DE_Kaerst_Otto_1916;;;;;;136013;;;;;;;;;;Kaerst;Otto;NA;m;01jan1916;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaertge_Herbert_1953;;;;;;121079;;;;;;;;;;Kaertge;Herbert;NA;m;01jan1953;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaes_Bernhard_1892;;;;;;4471;;;;;;;;;;Kaes;Bernhard;NA;m;28mar1892;03jan1973;Oberhausen-Sterkrade;;;NA;;;;;;;;;;;;
DE_Kaes_Christian_1960;;;;;;138446;;;;;;;;;;Kaes;Christian;NA;m;01jan1960;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaesbach_Martina_1964;;;;;;172892;;;;;;;;;;Kaesbach;Martina;NA;f;01jan1964;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaese_Guenter_1927;;;;;;4472;;;;;;;;;;Kaese;Guenter;NA;m;11oct1927;NA;Volpriehausen;;;NA;;;;;;;;;;;;
DE_Kaeser_Justin_1981;;;;;;;;;;;;;;;;Kaeser;Justin-Darius-Sandro-Clarke;NA;m;1981;;Munchen;;;NA;;;;;;;;;;;;
DE_Kaesling_Verena_1983;;;;;;;;;;;;;;;;Kaesling;Verena;;f;1983;;;;;NA;;;;;;;;;;;;
DE_Kaess_Helmut_1946;;;;;;161548;;;;;;;;;;Kaess;Helmut;NA;m;01jan1946;NA;NA;;;Dr;;;;;;;;;;;;
DE_Kaesser_Friedrich_1965;;;;;;152667;;;;;;;;;;Kaesser;Friedrich;NA;m;01jan1965;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaestel_Gunhild_1975;;;;;;151247;;;;;;;;;;Kaestel;Gunhild;NA;f;01jan1975;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaestel_Sandra_1977;;;;;;163156;;;;;;;;;;Kaestel;Sandra;NA;f;01jan1977;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaestl_Joerg_1970;;;;;;151614;;;;;;;;;;Kaestl;Joerg;NA;m;01jan1970;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaestner_Alexander_1975;;;;;;161673;;;;;;;;;;Kaestner;Alexander;NA;m;01jan1975;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaestner_Andrea_1949;;;;;;90146;;;;;;;;;;Andromidas;Andrea;Kaestner;f;01jan1949;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaestner_Toni_1985;;;;;;162498;;;;;;;;;;Kaestner;Toni;NA;m;1985;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaethner_Rudolf_1930;;;;;;111773;;;;;;;;;;Kaethner;Rudolf;NA;m;01jan1930;NA;NA;;;NA;;;;;;;;;;;;
DE_Kafert_Klaus_1941;;;;;;122001;;;;;;;;;;Kafert;Klaus-Johann;NA;m;01jan1941;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaffka_Rudolf_1923;;;;;;4473;11001049;;;;;;;;;Kaffka;Rudolf;NA;m;14jun1923;30jan1985;Radeberg/Sachsen;;;NA;;;;;;;;;;;;
DE_Kaffka_Viktor_1916;;;;;;4474;;;;;;;;;;Kaffka;Viktor;NA;m;22may1916;NA;Wartenburg;;;NA;;;;;;;;;;;;
DE_Kagerbauer_Max_1904;;;;;;4475;;;;;;;;;;Kagerbauer;Max;NA;m;16jun1904;NA;Bad Toelz;;;NA;;;;;;;;;;;;
DE_Kahl_Adelgunde_1931;;;;;;70619;;;;;;;;;;Kahl;Adelgunde;NA;f;03may1931;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahl_Ekkehart_1963;;;;;;138265;;;;;;;;;;Kahl;Ekkehart;NA;m;01jan1963;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahl_Franz_1926;;;;;;71049;;;;;;;;;;Kahl;Franz;NA;m;28mar1926;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahl_Harald_1941;;;;;;121989;11001050;;;;;;;;;Kahl;Harald-Emil-Otto;NA;m;21jan1941;NC;NA;;;Dr;;;;;;;;;;;;
DE_Kahl_Hartmut_1981;;;;;;171735;;;;;;;;;;Kahl;Hartmut-Herrmann;NA;m;01jan1981;NA;NA;;;Dr;;;;;;;;;;;;
DE_Kahl_Helmut_1901;;;;;;4476;;;;;;;;;;Kahl;Helmut;NA;m;17feb1901;NA;Spandau;;;NA;;;;;;;;;;;;
DE_Kahl_Jochem_1953;;;;;;121261;;;;;;;;;;Kahl;Jochem-Alfred-Hans;NA;m;01jan1953;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahl_Michele_1985;;;;;;173035;;;;;;;;;;Kahl;Michele;NA;f;01jan1985;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahl_Ulrike_1959;;;;;;;;;;;;;;;;Kahl;Ulrike;NA;f;1959;;Steinheidel-Erlabrunn;;;NA;;;;;;;;;;;;
DE_Kahl_Wilhelm_1926;;;;;;138073;;;;;;;;;;Kahl;Wilhelm-Adolf-August;NA;m;01jan1926;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahle_Lutz_1967;;;;;;143291;;;;;;;;;;Kahle;Lutz;NA;m;01jan1967;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahle_Sabine_1963;;;;;;131459;;;;;;;;;;Kahle;Sabine;NA;f;01jan1963;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahle_Sascha_1986;;;;;;;;;;;;;;;;Kahle;Sascha;;;1986;;;;;NA;;;;;;;;;;;;
DE_Kahle_Willy_1901;;;;;;4477;;;;;;;;;;Kahle;Willy;NA;m;08jan1901;NA;Dresden;;;NA;;;;;;;;;;;;
DE_Kahlefeld_Susanna_1964;;;;;;;;;;;;;;;;Kahlefeld;Susanna;NA;f;1964;;Wuppertal;;;Dr.;;;;;;;;;;;;
DE_Kahlen_Adolf_1892;;;;;;4478;;;;;;;;;;Kahlen;Adolf;NA;m;24oct1892;28dec1959;Jever;;;NA;;;;;;;;;;;;
DE_Kahler_Adrian_1990;;;;;;;;;;;;;;;;Kahler;Adrian;;m;1990;;;;;NA;;;;;;;;;;;;
DE_Kahler_Birgit_1950;;;;;;;;;;;;;;;;Kahler;Birgit-Angelika;;f;1950;;;;;NA;;;;;;;;;;;;
DE_Kahlert_Hans_1919;;;;;;4479;;;;;;;;;;Kahlert;Hans-Joachim;NA;m;28may1919;NA;Wittenberg;;;NA;;;;;;;;;;;;
DE_Kahleyss_Hans_1901;;;;;;4480;;;;;;;;;;Kahleyss;Hans;NA;m;14apr1901;NA;Bremen;;;NA;;;;;;;;;;;;
DE_Kahlhoefer_Achim_1967;;;;;;144496;;;;;;;;;;Kahlhoefer;Achim;NA;m;01jan1967;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahmann_Bernd_1962;;;;;;122591;;;;;;;;;;Kahmann;Bernd;NA;m;01jan1962;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahn_Georg_1918;;;;;;11139;11001052;;;;;;;;;Kahn-Ackermann;Georg;NA;m;04jan1918;06sep2008;Charlottenburg;;;NA;;;;;;;;;;;;
DE_Kahn_Karl_1900;;;;;;4481;11001051;;;;;;;;;Kahn;Karl;NA;m;03mar1900;16jul1966;Absberg/Mittelfranken;;;NA;;;;;;;;;;;;
DE_Kahnt_Rolf_1945;;;;;;;;;;;;;;;;Kahnt;Rolf;NA;m;1945;;Geringswalde;;;NA;;;;;;;;;;;;
DE_Kahraman_Yazguelue_1962;;;;;;161993;;;;;;;;;;Kahraman-Meister;Yazguelue;NA;f;1962;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahramanoglu_Seref_1992;;;;;;;;;;;;;;;;Kahramanoglu;Seref;NA;m;1992;;Herten;;;NA;;;;;;;;;;;;
DE_Kahrs_Bringfriede_1943;;;;;;101041;;;;;;;;;;Kahrs;Bringfriede;NA;f;01jan1943;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahrs_Freimuth_1973;;;;;;;;;;;;;;;;Kahrs;Freimuth-Lothar;NA;m;1973;;Bremen;;;NA;;;;;;;;;;;;
DE_Kahrs_Johannes_1963;;;;;;142926;11003157;;;;;;;;;Kahrs;Johannes;NA;m;15sep1963;NC;Bremen;;;NA;;;kahrs;35687457;;;;;;;;
DE_Kahrs_Michael_1954;;;;;;120765;;;;;;;;;;Kahrs;Michael;NA;m;01jan1954;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahrs_Wolfgang_1933;;;;;;4482;;;;;;;;;;Kahrs;Wolfgang;NA;m;17jan1933;NA;Bremen;;;NA;;;;;;;;;;;;
DE_Kahsner_Elvira_1956;;;;;;81530;;;;;;;;;;Kahsner;Elvira;NA;f;25apr1956;NA;NA;;;NA;;;;;;;;;;;;
DE_Kahsner_Ruediger_1951;;;;;;80228;;;;;;;;;;Kahsner;Ruediger;NA;m;23aug1951;NA;NA;;;NA;;;;;;;;;;;;
DE_Kail_Wilhelm_1964;;;;;;;;;;;;;;;;Kail;Wilhelm;;m;1964;;;;;NA;;;;;;;;;;;;
DE_Kailer_Arno_1953;;;;;;;;;;;;;;;;Kailer;Arno;;m;1953;;;;;NA;;;;;;;;;;;;
DE_Kailer_Karolina_1937;;;;;;80658;;;;;;;;;;Kailer;Karolina;NA;f;10jun1937;NA;NA;;;NA;;;;;;;;;;;;
DE_Kailer_Oswald_1937;;;;;;90883;;;;;;;;;;Kailer;Oswald;NA;m;01jan1937;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaim_Georg_1895;;;;;;4483;;;;;;;;;;Kaim;Georg;NA;m;31oct1895;NA;Stockheim/Oberfranken;;;NA;;;;;;;;;;;;
DE_Kain_Barbara_1952;;;;;;162336;;;;;;;;;;Kain;Barbara;NA;f;01jan1952;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaindl_Elisabeth_1978;;;;;;142418;;;;;;;;;;Kaindl;Elisabeth;NA;f;01jan1978;NA;NA;;;NA;;;;;;;;;;;;
DE_Kainz_Werner_1963;;;;;;172151;;;;;;;;;;Kainz;Werner;NA;m;01jan1963;NA;NA;;;NA;;;;;;;;;;;;
DE_Kairies_Klaus_1950;;;;;;137902;;;;;;;;;;Kairies;Klaus;NA;m;01jan1950;NA;NA;;;Dr;;;;;;;;;;;;
DE_Kaisenberg_Gerhard_1918;;;;;;4485;;;;;;;;;;Kaisenberg;Gerhard;NA;m;05may1918;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaiser_Annerose_1943;;;;;;141458;;;;;;;;;;Kaiser;Annerose;NA;f;01jan1943;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaiser_Bernhard_1937;;;;;;90682;;;;;;;;;;Kaiser;Bernhard;NA;m;01jan1937;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaiser_Birgit_1959;;;;;;;;;;;;;;;;Kaiser-Wirz;Birgit;;f;1959;;;;;NA;;;;;;;;;;;;
DE_Kaiser_Brigitte_1944;;;;;;172834;;;;;;;;;;Kaiser;Brigitte-Ottilie;NA;f;01jan1944;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaiser_Caecilia_1920;;;;;;4486;;;;;;;;;;Kaiser;Caecilia;NA;f;23jun1920;NA;Schwerte;;;NA;;;;;;;;;;;;
DE_Kaiser_Christa_1953;;;;;;111840;;;;;;;;;;Kaiser;Christa-Ute-Anne;NA;f;1953;NA;Waiblingen;;;NA;;;;;;;;;;;;
DE_Kaiser_Diana_1974;;;;;;143541;;;;;;;;;;Kaiser;Diana;NA;f;01jan1974;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaiser_Edith_1937;;;;;;143641;;;;;;;;;;Kaiser;Edith;NA;f;01jan1937;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaiser_Elisabeth_1987;;;;;;;11004771;;;;;;;;;Kaiser;Elisabeth;NA;f;04mar1987;NC;Gera;;;NA;;;Kaiser_SPD;1425035358;;;;;;;;
DE_Kaiser_Ernst_1903;;;;;;4487;;;;;;;;;;Kaiser;Ernst;NA;m;15apr1903;NA;Freiburg;;;NA;;;;;;;;;;;;
DE_Kaiser_Ewald_1905;;;;;;4488;;;;;;;;;;Kaiser;Ewald;NA;m;25may1905;10dec1992;Dessau/Anhalt;;;NA;;;;;;;;;;;;
DE_Kaiser_Friedrich_1906;;;;;;4489;;;;;;;;;;Kaiser;Friedrich;NA;m;03may1906;NA;Koeln-Deutz;;;NA;;;;;;;;;;;;
DE_Kaiser_Georg_1942;;;;;;91634;;;;;;;;;;Kaiser;Georg-Valentin;NA;m;01jan1942;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaiser_Georgia_1942;;;;;;110281;;;;;;;;;;Kaiser;Georgia;NA;f;01jan1942;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaiser_Gerhard_1954;;;;;;172708;;;;;;;;;;Kaiser;Gerhard;NA;m;01jan1954;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaiser_Hannes_1908;;;;;;4490;;;;;;;;;;Kaiser;Hannes;NA;m;11apr1908;05jan1983;Breslau;;;NA;;;;;;;;;;;;
DE_Kaiser_Hans_1925;;;;;;70989;;;;;;;;;;Kaiser;Hans-Heinz;NA;m;09jan1925;NA;NA;;;NA;;;;;;;;;;;;
DE_Kaiser_Hans_1934;;;;;;91248;;;;;;;;;;Kaiser;Hans-Juergen;NA;m;01jan1934;NA;NA;;;NA;;;;;;;;;;;;
